species;latitude;longitude
H. minor;49.688438;128.600584
H. minor;50.778104;127.749875
H. minor;49.893468;128.463118
H. minor;51.762929;134.496776
H. minor;51.470250;127.597972
H. minor;51.470250;127.597972
H. minor;49.230897;130.466360
H. minor;54.333000;126.333000
H. minor;54.060638;127.109599
H. minor;53.754954;127.210599
H. minor;53.932087;127.212191
H. minor;54.536317;127.316401
H. minor;53.700847;127.480434
H. minor;52.057667;126.558930
H. minor;52.563898;126.167392
H. minor;48.171316;135.220095
H. minor;48.806427;135.883969
H. minor;49.502012;129.263896
H. minor;42.712372;131.103544
H. minor;53.652938;120.370243
H. minor;56.253854;90.776178
H. minor;51.940892;113.621902
H. minor;50.8108 ;117.67608304 
H. minor;52.419068;114.483963
H. minor;52.034169;116.538025
H. minor;52.419068;114.483963
H. minor;50.112506;116.674504
H. minor;51.30778;119.61750
H. minor;50.184374;89.412536
H. minor;53.666667;90.5
H. minor;50.8926 ;107.1522
H. minor;47.421909; 110.648842
H. minor;45.166667;115
H. minor;47.25;119.416667
H. minor;46.319814;108.646271
H. minor;46.319814;108.646271
H. minor;48.779659;109.170129
H. minor;48.779659;109.170129
H. minor;47.575337;112.351428
H. minor;47.575337;112.351428
H. minor;50.110413;106.189116
H. minor;50.110413;106.189116
H. minor;49.16282;109.81660
H. minor;54.723872;91.368609
H. minor;50.8926;107.1522
H. minor;42.731111;131.132222
H. minor;47.887780;109.805830
H. minor;45.166667;115.083333
H. minor;49.25;123.233333
H. minor;50.8108;117.67608304
H. minor;50.692415;117.127055
H. minor;53.499642;122.439053
H. minor;47.521251;118.928058
H. minor;48.924586;130.520599
H. minor;47.894516;106.992664
H. minor;52.666667;90.5
H. minor;47.25;119.416667
H. minor;51.761282;128.896124
H. minor;54.078179;127.586873
H. minor;47.636797;102.566274
H. minor;48.467842;116.293865
H. minor;51.846463;113.748160
H. minor;52.085984;117.096574
H. minor;51.284606;127.011213
H. minor;57.456091; 97.352017
H. minor;52.146114; 126.571837
H. minor;55.879873;92.158241
H. minor;53.214720;112.780280
H. minor;54.286410;114.282414
H. minor;53.522353;118.651379
H. minor;57.366499;97.457907
H. minor;55.933424;92.269663
H. minor;51.870883;104.979626
H. minor;52.148461;109.313305
H. minor;56.195752;90.418796
H. minor;51.872882;116.016862
H. minor;51.987307;116.537183
H. minor;53.574461;123.519941
H. minor;52.500543;85.335121
H. minor;51.710811;103.648594
H. minor;51.481066;119.666684
H. minor;51.105943;114.524403
H. minor;46.073061;135.383367
H. minor;50.039090;116.774413
H. minor;44.925279;131.939499
H. minor;44.929167;131.950278
H. minor;44.818333;131.991667
H. minor;44.565;132.0775
H. minor;44.348056;132.069722
H. minor;43.559167;131.845833
H. minor;45.973889;134.065833
H. minor;43.267778;133.164722
H. minor;42.716944;130.749167
H. minor;42.5525;130.695833
H. minor;42.599722;130.758889
H. minor;42.721389;130.910556
