species;latitude;longitude
Glycine max (L.) Merr.;34.770557;127.081669
Glycine max (L.) Merr.;34.777716;126.749268
Glycine max (L.) Merr.;34.799709;126.695366
Glycine max (L.) Merr.;34.8;114.4
Glycine max (L.) Merr.;34.8;114.3
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.8;134.983333
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.816667;135.033333
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.833333;134.983333
Glycine max (L.) Merr.;34.8336;137.31778
Glycine max (L.) Merr.;34.843058;127.343334
Glycine max (L.) Merr.;34.86725;134.44801
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.87272;135.31369
Glycine max (L.) Merr.;34.877578;137.329333
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.883301;134.64999
Glycine max (L.) Merr.;34.8993;110.0009
Glycine max (L.) Merr.;34.916666;127.466663
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;34.920833;134.854444
Glycine max (L.) Merr.;34.93333;128.0667
Glycine max (L.) Merr.;34.951111;127.488331
Glycine max (L.) Merr.;34.966667;128.2
Glycine max (L.) Merr.;35;105
Glycine max (L.) Merr.;35;135.5
Glycine max (L.) Merr.;35.028336;126.717503
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.036667;134.1325
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.0394;135.4814
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.044;135.5707
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.0602;135.576
Glycine max (L.) Merr.;35.083334;135.749992
Glycine max (L.) Merr.;35.08368;134.34479
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.086944;133.848889
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.088889;134.097222
Glycine max (L.) Merr.;35.1;113.1
Glycine max (L.) Merr.;35.1;112.5
Glycine max (L.) Merr.;35.166666;126.916668
Glycine max (L.) Merr.;35.166667;126.916667
Glycine max (L.) Merr.;35.196773;128.567973
Glycine max (L.) Merr.;35.2;114.8
Glycine max (L.) Merr.;35.233333;128.333333
Glycine max (L.) Merr.;35.25;128.25
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.257222;133.593333
Glycine max (L.) Merr.;35.28134;139.6722
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.294958;140.121744
Glycine max (L.) Merr.;35.301117;126.782227
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.303292;140.134244
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.328289;140.196742
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.36995;140.159242
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.378281;140.134244
Glycine max (L.) Merr.;35.401108;128.84111
Glycine max (L.) Merr.;35.409996;127.38583
Glycine max (L.) Merr.;35.4333;139.6333
Glycine max (L.) Merr.;35.450001;139.633331
Glycine max (L.) Merr.;35.46067;116.26831
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.469933;140.03425
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.486597;140.084244
Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi;35.4866;140.096744
