species;latitude;longitude
Petasites amplus;36.0085;139.084
Petasites amplus;36.0085;139.084
Petasites amplus;35.9891;139.104
Petasites amplus;36.0805;139.092
Petasites amplus;35.9891;139.104
Petasites amplus;36.0212;139.003
Petasites amplus;35.9891;139.104
Petasites amplus;35.9891;139.104
Petasites amplus;36.0085;139.084
Petasites amplus;35.9891;139.104
Petasites amplus;36.0805;139.092
Petasites amplus;36.0085;139.084
Petasites amplus;36.0085;139.084
Petasites amplus;36.0085;139.084
Petasites amplus;36.0212;139.003
Petasites amplus;36.0085;139.084
Petasites amplus;36.0085;139.084
Petasites amplus;36.0085;139.084
Petasites amplus;37.7728;140
Petasites amplus;37.6714;140.069
Petasites amplus;37.7981;140.921
Petasites amplus;37.6667;140.45
Petasites amplus;37.6667;140.45
Petasites amplus;37.7667;140.767
Petasites amplus;36.4833;138.017
Petasites amplus;39.6167;140.333
Petasites amplus;37.6667;140.467
Petasites amplus;37.7106;140.357
Petasites amplus;40.6833;140.9
Petasites amplus;37.5131;140.026
Petasites amplus;37.6636;140.081
Petasites amplus;37.6667;140.45
Petasites amplus;37.6858;140.066
Petasites amplus;37.6817;140.073
Petasites amplus;37.6603;140.11
Petasites amplus;37.7739;140.69
Petasites amplus;37.29;140.393
Petasites amplus;37.29;140.393
Petasites amplus;37.7761;140.683
Petasites amplus;37.7233;141.009
Petasites amplus;37.7978;140.855
Petasites amplus;37.4706;140.152
Petasites amplus;35.2499;138.993
Petasites amplus;32.4624;139.768
Petasites amplus;35.5074;139.716
Petasites amplus;35.5158;139.791
Petasites amplus;35.3741;139.028
Petasites amplus;35.5907;139.553
Petasites amplus;35.5408;139.666
Petasites amplus;42.5969;140.549
Petasites amplus;35.6019;139.649
Petasites amplus;39.49;140.3
Petasites amplus;39.5;140.64
Petasites amplus;39.49;140.3
Petasites amplus;35.6364;139.211
Petasites amplus;35.5433;139.141
Petasites amplus;35.5914;139.269
Petasites amplus;35.6432;139.385
Petasites amplus;35.7663;139.592
Petasites amplus;35.7663;139.592
Petasites amplus;35.6372;139.271
Petasites amplus;35.174702;136.466
Petasites amplus;37.541901;139.121
Petasites amplus;35.3181;135.46201
Petasites amplus;35.6432;139.385
Petasites amplus;35.7663;139.592
Petasites amplus;35.7663;139.592
Petasites amplus;35.6372;139.271
Petasites amplus;35.5324;139.591
Petasites amplus;35.3158;139.203
Petasites amplus;35.3074;139.603
