species;latitude;longitude
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.64676;139.27285
Carpinus cordata;36.56028;139.19306
Carpinus cordata;41.14200;140.40200
Carpinus cordata;41.14200;140.40200
Carpinus cordata;43.26810;142.49600
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;43.66410;142.85450
Carpinus cordata;43.66410;142.85450
Carpinus cordata;39.03333;140.50000
Carpinus cordata;39.06667;125.83334
Carpinus cordata;35.41220;136.39000
Carpinus cordata;36.19330;138.98900
Carpinus cordata;36.21220;138.63600
Carpinus cordata;36.59190;138.99800
Carpinus cordata;36.54610;139.17200
Carpinus cordata;36.55690;138.79600
Carpinus cordata;36.05420;138.70500
Carpinus cordata;36.29110;138.75200
Carpinus cordata;36.56360;138.72600
Carpinus cordata;35.43240;139.07800
Carpinus cordata;35.45740;139.00300
Carpinus cordata;35.44080;138.96600
Carpinus cordata;35.34910;139.06600
Carpinus cordata;35.52410;139.22800
Carpinus cordata;35.51570;139.09100
Carpinus cordata;35.39080;139.07800
Carpinus cordata;35.43240;139.24100
Carpinus cordata;35.44910;139.11600
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.38240;139.01600
Carpinus cordata;37.73330;140.05000
Carpinus cordata;37.00000;140.00000
Carpinus cordata;36.73310;138.93700
Carpinus cordata;36.13640;138.60800
Carpinus cordata;36.17030;138.82900
Carpinus cordata;36.51500;138.64400
Carpinus cordata;36.55970;138.71600
Carpinus cordata;36.54250;138.69000
Carpinus cordata;36.44060;138.69000
Carpinus cordata;36.40140;138.45700
Carpinus cordata;36.70580;139.02400
Carpinus cordata;36.54060;139.19800
Carpinus cordata;36.40970;138.45200
Carpinus cordata;36.57470;139.45200
Carpinus cordata;36.49560;139.18400
Carpinus cordata;35.32410;139.05300
Carpinus cordata;35.29910;139.07800
Carpinus cordata;35.29080;139.00300
Carpinus cordata;35.44080;139.12800
Carpinus cordata;35.26580;138.97800
Carpinus cordata;35.29080;139.00300
Carpinus cordata;35.29080;139.00300
Carpinus cordata;35.27410;139.05300
Carpinus cordata;35.47410;139.16600
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.47410;139.16600
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.54070;139.29100
Carpinus cordata;35.50740;139.27800
Carpinus cordata;35.50740;139.27800
Carpinus cordata;35.48240;139.19100
Carpinus cordata;35.48240;139.19100
Carpinus cordata;35.48240;139.17800
Carpinus cordata;35.44080;139.24100
Carpinus cordata;35.59070;139.19100
Carpinus cordata;35.49070;139.09100
Carpinus cordata;35.49910;139.07800
Carpinus cordata;35.47410;139.16600
Carpinus cordata;35.51570;139.09100
Carpinus cordata;35.49910;139.09100
Carpinus cordata;35.49910;139.09100
Carpinus cordata;35.49910;139.09100
